date,inst,vlmbase,varbase,volume,variance
10/2/2015,KE,11403.75164,1490.594281,11403.75164,1490.594281
10/2/2015,LE,31436.39889,3032.319566,31436.39889,3032.319566
10/2/2015,NG,107022.8459,3702.449218,107022.8459,3702.449218
10/2/2015,NQ,272259.0569,68274.05107,292875.3132,75435.59622
10/2/2015,PA,3894.620024,61109.19664,4110.544948,67686.30522
10/2/2015,PL,10781.71765,20796.06544,11968.1517,25394.25606
10/2/2015,RB,41056.27445,127623.5691,41056.27445,127623.5691
10/2/2015,SI,34818.33958,4168.879471,40727.00774,5885.327797
10/2/2015,UB,73967.82,4121.622289,94216.66737,6043.431493
10/2/2015,YM,177077.5835,49552.73381,191290.2079,54541.2088
10/2/2015,ZB,212658.4772,3398.796519,274648.3123,5307.64898
10/2/2015,ZC,163090.2953,897.6851619,163090.2953,897.6851619
10/2/2015,ZF,510970.9157,2262.213077,731231.7731,6372.48823
10/2/2015,ZL,59204.33271,2715.325733,59204.33271,2715.325733
10/2/2015,ZM,49955.35227,2708.682333,49955.35227,2708.682333
10/2/2015,ZN,937826.3206,1883.875942,1278575.594,4005.498862
10/2/2015,ZS,112209.5456,3216.520588,112209.5456,3216.520588
10/2/2015,ZT,219500.4385,164.0816765,319592.3882,615.5018309
10/2/2015,ZW,60104.59847,2150.641281,60104.59847,2150.641281
10/3/2015,6A,77386.83304,7973.42035,77386.83304,7973.42035
10/3/2015,6B,76342.47115,10143.71282,76342.47115,10143.71282
10/3/2015,6C,58258.62147,4430.446003,58258.62147,4430.446003
10/3/2015,6E,203179.6555,13371.16872,203179.6555,13371.16872
10/3/2015,6J,131918.4913,14217.97043,131918.4913,14217.97043
10/3/2015,6M,34310.2483,2908.774367,34310.2483,2908.774367
10/3/2015,6N,16307.87271,4901.570526,16307.87271,4901.570526
10/3/2015,6S,16121.45314,5981.329204,16121.45314,5981.329204
10/3/2015,CL,332716.2312,25112.53484,332716.2312,25112.53484
10/3/2015,EMD,18463.66144,27583.36513,18463.66144,27583.36513
10/3/2015,ES,1738899.415,20903.93545,1738899.415,20903.93545
10/3/2015,GC,114350.0118,13808.74771,114350.0118,13808.74771
10/3/2015,GE,1006124.586,230.9613715,1006124.586,230.9613715
10/3/2015,GF,7148.520412,6757.612347,7148.520412,6757.612347
10/3/2015,HE,21245.62367,2030.670022,21245.62367,2030.670022
10/3/2015,HG,45156.18935,7139.405936,45156.18935,7139.405936
10/3/2015,HO,44423.94315,108194.3403,44423.94315,108194.3403
10/3/2015,KE,11428.63217,1490.328475,11428.63217,1490.328475
10/3/2015,LE,32935.46009,3420.784786,32935.46009,3420.784786
10/3/2015,NG,107723.8756,3706.072035,107723.8756,3706.072035
10/3/2015,NQ,273672.5672,68781.66755,273672.5672,68781.66755
10/3/2015,PA,3911.521143,60732.89009,3911.521143,60732.89009
10/3/2015,PL,10824.72604,20717.95282,10824.72604,20717.95282
10/3/2015,RB,41431.12228,127572.7586,41431.12228,127572.7586
10/3/2015,SI,34603.01359,4137.442736,34603.01359,4137.442736
10/3/2015,UB,74149.32376,4123.119635,74149.32376,4123.119635
10/3/2015,YM,177766.0927,49758.50209,177766.0927,49758.50209
10/3/2015,ZB,212028.2591,3393.48063,212028.2591,3393.48063
10/3/2015,ZC,162286.6541,894.3059053,162286.6541,894.3059053
10/3/2015,ZF,509352.275,2256.154174,509352.275,2256.154174
10/3/2015,ZL,59218.84879,2707.066274,59218.84879,2707.066274
10/3/2015,ZM,49733.50708,2698.508487,49733.50708,2698.508487
10/3/2015,ZN,938199.9203,1876.543236,938199.9203,1876.543236
10/3/2015,ZS,112426.1655,3201.363681,112426.1655,3201.363681
10/3/2015,ZT,218889.6215,163.2983902,218889.6215,163.2983902
10/3/2015,ZW,60644.93768,2153.442263,60644.93768,2153.442263
10/5/2015,6A,76840.46708,7939.058224,84219.26171,8184.463664
10/5/2015,6B,75819.29701,10084.7532,88997.87991,12124.82717
10/5/2015,6C,57752.61564,4395.865284,65412.90945,4835.408898
10/5/2015,6E,202457.5313,13317.61948,220807.637,14385.05943
10/5/2015,6J,133456.8869,14349.40037,144728.7018,15379.30381
10/5/2015,6M,34669.00615,2934.312327,41491.94295,3118.527523
10/5/2015,6N,16170.52919,4882.440802,18338.89347,5092.49694
10/5/2015,6S,16105.67807,5977.556197,17162.60865,6416.681917
10/5/2015,CL,334405.2328,25202.66792,334405.2328,25202.66792
10/5/2015,EMD,18550.09974,27598.89929,19076.88369,27815.84741
10/5/2015,ES,1750916.408,20983.73427,1783380.059,21184.96026
10/5/2015,GC,114542.4081,13787.25558,119682.5483,14289.58843
10/5/2015,GE,1016572.913,230.5015723,1134791.691,246.1441234
10/5/2015,GF,5899.863269,5303.007478,5915.748168,5440.994963
10/5/2015,HE,18678.90337,1639.104072,18700.61306,1639.104072
10/5/2015,HG,44954.03229,7123.815007,53158.6361,7742.597591
10/5/2015,HO,44516.22479,107884.5903,44516.22479,107884.5903
10/5/2015,KE,11353.25655,1481.969732,11353.25655,1481.969732
10/5/2015,LE,27764.12542,2722.748656,30352.31235,2734.527221
10/5/2015,NG,107615.2393,3683.47556,107615.2393,3683.47556
10/5/2015,NQ,275884.0104,69131.44105,281788.6156,70745.87432
10/5/2015,PA,3935.873045,62410.95508,4005.855593,69178.63102
10/5/2015,PL,10869.31372,20769.07668,11622.78145,21368.30336
10/5/2015,RB,41716.41317,127278.7984,41716.41317,127278.7984
10/5/2015,SI,34837.89687,4145.232169,37417.15064,4362.801546
10/5/2015,UB,74717.53406,4133.580549,77456.5273,4427.465675
10/5/2015,YM,179843.5231,50028.60835,183473.5368,50580.33149
10/5/2015,ZB,212831.6245,3398.08713,226672.6913,3662.495512
10/5/2015,ZC,161449.2024,891.2278915,161449.2024,891.2278915
10/5/2015,ZF,513101.6852,2246.292751,566517.8059,2461.813105
10/5/2015,ZL,59643.8366,2718.399494,59643.8366,2718.399494
10/5/2015,ZM,49883.29837,2695.360709,49883.29837,2695.360709
10/5/2015,ZN,947930.5411,1868.784434,1029824.555,2049.76316
10/5/2015,ZS,112653.0812,3199.61982,112653.0812,3199.61982
10/5/2015,ZT,220283.3463,163.0901611,247363.4335,191.9466985
10/5/2015,ZW,60473.03128,2143.888564,60473.03128,2143.888564
10/6/2015,6A,76840.46708,7939.058224,80819.62479,8190.202804
10/6/2015,6B,75819.29701,10084.7532,81919.2837,10963.6761
10/6/2015,6C,57752.61564,4395.865284,62904.8666,4823.815202
10/6/2015,6E,202457.5313,13317.61948,254807.2346,16456.96658
10/6/2015,6J,133456.8869,14349.40037,141986.5562,14905.18263
10/6/2015,6M,34669.00615,2934.312327,35810.7516,3075.053943
10/6/2015,6N,16170.52919,4882.440802,16812.87986,4948.378719
10/6/2015,6S,16105.67807,5977.556197,17760.02123,6733.286116
10/6/2015,CL,334405.2328,25202.66792,334405.2328,25202.66792
10/6/2015,EMD,18550.09974,27598.89929,18735.3652,29645.739
10/6/2015,ES,1750916.408,20983.73427,1805088.409,22030.39402
10/6/2015,GC,114542.4081,13787.25558,125566.3735,14808.49272
10/6/2015,GE,1016572.913,230.5015723,1117217.435,253.5648177
10/6/2015,GF,7173.018254,6884.198674,7173.018254,6884.198674
10/6/2015,HE,21158.14073,2023.917566,21158.14073,2023.917566
10/6/2015,HG,44954.03229,7123.815007,47692.91161,7352.545688
10/6/2015,HO,44516.22479,107884.5903,44516.22479,107884.5903
10/6/2015,KE,11353.25655,1481.969732,11353.25655,1481.969732
10/6/2015,LE,33186.15144,3523.214767,33186.15144,3523.214767
10/6/2015,NG,107615.2393,3683.47556,107615.2393,3683.47556
10/6/2015,NQ,275884.0104,69131.44105,288702.4338,71935.3328
10/6/2015,PA,3935.873045,62410.95508,4249.54974,68351.33156
10/6/2015,PL,10869.31372,20769.07668,11678.47836,21550.88352
10/6/2015,RB,41716.41317,127278.7984,41716.41317,127278.7984
10/6/2015,SI,34837.89687,4145.232169,38752.78952,4508.47427
10/6/2015,UB,74717.53406,4133.580549,78066.86689,4397.503948
10/6/2015,YM,179843.5231,50028.60835,187971.7798,52367.23269
10/6/2015,ZB,212831.6245,3398.08713,226959.0143,3603.936619
10/6/2015,ZC,161449.2024,891.2278915,161449.2024,891.2278915
10/6/2015,ZF,513101.6852,2246.292751,554820.1001,2440.828875
10/6/2015,ZL,59643.8366,2718.399494,59643.8366,2718.399494
10/6/2015,ZM,49883.29837,2695.360709,49883.29837,2695.360709
10/6/2015,ZN,947930.5411,1868.784434,1010911.929,2016.184495
10/6/2015,ZS,112653.0812,3199.61982,112653.0812,3199.61982
10/6/2015,ZT,220283.3463,163.0901611,236480.0802,192.9277684
10/6/2015,ZW,60473.03128,2143.888564,60473.03128,2143.888564
10/7/2015,6A,76350.46725,7872.180303,77438.82873,7921.122252
10/7/2015,6B,75464.94814,10053.9765,81851.95358,11142.14358
10/7/2015,6C,57527.20703,4369.364917,57582.48565,4396.50134
10/7/2015,6E,201238.3229,13241.85751,208829.1247,13421.94178
10/7/2015,6J,133161.5666,14276.30902,135778.2363,14321.35133
10/7/2015,6M,35233.2867,2921.50053,35233.2867,2933.228485
10/7/2015,6N,16166.47763,4878.813862,16253.92055,4880.495305
10/7/2015,6S,15960.18999,5924.108056,16648.87036,5983.289832
10/7/2015,CL,333145.0975,25097.83303,387944.9685,29138.66157
10/7/2015,EMD,18551.2573,27400.63504,18551.2573,27406.05976
10/7/2015,ES,1748073.357,20865.53573,1753410.87,20871.16647
10/7/2015,GC,114465.4061,13755.60038,116696.1747,13846.29209
10/7/2015,GE,1011276.862,229.103255,1068790.571,238.3553587
10/7/2015,GF,7141.10921,6942.048032,7141.10921,6942.048032
10/7/2015,HE,20970.09714,2005.501165,20970.09714,2005.501165
10/7/2015,HG,44732.94537,7113.481501,45983.97353,7176.865197
10/7/2015,HO,44298.90154,107051.8013,49733.6168,119411.3624
10/7/2015,KE,11284.30217,1475.023795,11284.30217,1475.023795
10/7/2015,LE,33126.15769,3545.219219,33126.15769,3545.219219
10/7/2015,NG,107242.6823,3670.786619,108441.5534,3691.327058
10/7/2015,NQ,274982.4403,68710.63237,277577.598,68873.78818
10/7/2015,PA,3946.272024,63077.68097,4002.156937,63278.74028
10/7/2015,PL,10938.18181,20852.79038,11163.08496,20913.61804
10/7/2015,RB,41643.62044,126707.8012,49343.15143,147929.9396
10/7/2015,SI,35299.42245,4191.331524,35796.49567,4243.508159
10/7/2015,UB,74511.96582,4106.11496,78305.80925,4280.226037
10/7/2015,YM,179226.9074,49709.61629,179469.3406,49974.763
10/7/2015,ZB,211564.757,3372.345635,223101.5059,3513.281521
10/7/2015,ZC,159988.4442,885.9849003,159988.4442,885.9849003
10/7/2015,ZF,509873.3545,2228.772522,528148.9287,2334.010059
10/7/2015,ZL,59922.92631,2745.538777,59922.92631,2745.538777
10/7/2015,ZM,49574.94086,2670.87236,49574.94086,2670.87236
10/7/2015,ZN,943335.6295,1850.430267,1001545.619,1961.06573
10/7/2015,ZS,111895.4419,3172.977194,111895.4419,3172.977194
10/7/2015,ZT,218779.8967,162.5344474,242864.3715,173.5761167
10/7/2015,ZW,60177.11474,2139.553451,60177.11474,2139.553451
10/8/2015,6A,76301.17075,7842.910954,88824.95141,8788.369947
10/8/2015,6B,75013.21687,9955.998537,96473.71956,13087.9774
10/8/2015,6C,57242.66457,4337.777241,72677.24636,5088.751716
10/8/2015,6E,199528.6982,13082.59142,245630.8635,16356.20588
10/8/2015,6J,132800.8536,14175.67055,155464.6313,15434.23016
10/8/2015,6M,34985.79571,2926.008682,42297.04257,3326.326695
10/8/2015,6N,16251.80828,4880.708428,19224.8527,5388.489409
10/8/2015,6S,15845.9544,5856.72564,19107.70576,6939.540489
10/8/2015,CL,335986.874,25126.8527,345435.9674,25358.62275
10/8/2015,EMD,18503.02085,27218.78479,19619.47743,28242.5556
10/8/2015,ES,1743926.858,20737.01741,1914812.421,21490.28266
10/8/2015,GC,114277.3016,13664.88912,127757.3046,15094.19171
10/8/2015,GE,1002984.537,228.3037241,1396675.206,315.6893842
10/8/2015,GF,7153.334294,7062.960665,7153.334294,7062.960665
10/8/2015,HE,21007.28379,1995.504893,21007.28379,1995.504893
10/8/2015,HG,44407.41002,7075.342149,45493.17443,7275.985371
10/8/2015,HO,44297.03048,106539.1325,44862.9489,107505.8288
10/8/2015,KE,11412.20253,1473.32591,11506.1169,1489.656371
10/8/2015,LE,33257.93098,3631.74124,33257.93098,3631.74124
10/8/2015,NG,107041.2783,3686.12751,144083.6997,6196.850612
10/8/2015,NQ,274664.7685,68470.97124,304431.8125,70691.08203
10/8/2015,PA,3963.413288,63279.05664,4031.708219,64292.99673
10/8/2015,PL,10908.52006,20822.73842,11453.56999,22804.34019
10/8/2015,RB,41608.29408,126356.0746,42211.2289,127421.6097
10/8/2015,SI,35669.11363,4207.459466,38077.97046,4635.430425
10/8/2015,UB,74232.24821,4088.341149,96918.17779,5251.522626
10/8/2015,YM,178764.0449,49433.94805,201693.8854,51345.15829
10/8/2015,ZB,211230.3097,3357.24966,276742.4875,4392.319012
10/8/2015,ZC,160327.346,882.1229114,162869.6534,893.5828842
10/8/2015,ZF,507387.7829,2220.719119,662822.4067,3080.638554
10/8/2015,ZL,60075.41575,2741.034122,60634.74804,2780.398301
10/8/2015,ZM,49516.51898,2660.522186,50445.27188,2712.180664
10/8/2015,ZN,944423.3874,1843.08395,1177162.646,2506.27928
10/8/2015,ZS,111749.08,3159.174428,114272.502,3229.310249
10/8/2015,ZT,217677.756,162.0880852,285821.9448,254.2344879
10/8/2015,ZW,60262.66039,2136.347816,61195.98688,2166.70668
10/9/2015,6A,76561.84922,7809.971241,84895.33835,8234.495657
10/9/2015,6B,75047.16972,9924.890254,79888.80986,10944.41742
10/9/2015,6C,57462.3926,4332.550707,63447.68142,4742.872866
10/9/2015,6E,199231.6165,13007.04872,213962.8992,13744.1188
10/9/2015,6J,132798.3366,14260.98071,146478.7515,14982.40729
10/9/2015,6M,35005.34024,2947.611346,36686.79626,2977.553717
10/9/2015,6N,16409.14365,4892.583772,18692.92472,5116.024322
10/9/2015,6S,15905.15614,5836.816514,18334.90595,6339.310149
10/9/2015,CL,337121.522,25272.64558,337121.522,25272.64558
10/9/2015,EMD,18568.62109,27126.33041,18899.67639,27778.22135
10/9/2015,ES,1751603.981,20724.76008,1802475.473,21232.57138
10/9/2015,GC,114095.8538,13612.5716,121687.5085,14365.29506
10/9/2015,GE,999001.3069,226.6206172,1146010.147,251.3665583
10/9/2015,GF,7077.601141,6950.562143,8656.655626,7697.579918
10/9/2015,HE,20467.54273,1898.678423,20467.54273,1898.678423
10/9/2015,HG,44239.88357,7060.949649,44432.26989,7093.507836
10/9/2015,HO,44304.47392,106617.6313,44304.47392,106617.6313
10/9/2015,KE,11415.60412,1464.056079,15313.70917,2994.918835
10/9/2015,LE,33295.19721,3564.185441,34348.80951,3574.84767
10/9/2015,NG,107154.2589,3678.558565,107154.2589,3678.558565
10/9/2015,NQ,276566.5678,68557.60327,288911.6582,70445.9876
10/9/2015,PA,3938.708012,63720.83213,3948.361986,63800.68417
10/9/2015,PL,10961.41707,20764.58756,11055.1881,21166.68659
10/9/2015,RB,41406.99073,126821.3149,41406.99073,126821.3149
10/9/2015,SI,35748.22911,4201.365965,37047.16053,4373.260855
10/9/2015,UB,73914.27727,4067.632369,77308.9923,4273.221338
10/9/2015,YM,179578.132,49402.57362,187142.7109,50429.1379
10/9/2015,ZB,210584.3608,3337.238442,223320.0162,3479.810574
10/9/2015,ZC,159658.1235,876.3456549,318258.266,4738.325815
10/9/2015,ZF,505402.7215,2210.326105,525355.6226,2441.737939
10/9/2015,ZL,60019.59873,2750.905862,87279.22407,5479.148295
10/9/2015,ZM,49230.53366,2635.984492,85879.16079,6894.317649
10/9/2015,ZN,943762.0857,1831.63657,994218.7949,2004.994645
10/9/2015,ZS,110989.0836,3143.43334,202156.3726,9967.589699
10/9/2015,ZT,215551.0585,161.2566208,227389.9411,192.9326651
10/9/2015,ZW,60254.76925,2127.63612,95811.28549,4659.513598
10/10/2015,6A,76505.75484,7768.741331,76505.75484,7768.741331
10/10/2015,6B,74878.57001,9885.825119,74878.57001,9885.825119
10/10/2015,6C,57156.90032,4315.89404,57156.90032,4315.89404
10/10/2015,6E,198919.2688,12925.54544,198919.2688,12925.54544
10/10/2015,6J,132288.9757,14152.40903,132288.9757,14152.40903
10/10/2015,6M,34843.8,2948.813895,34843.8,2948.813895
10/10/2015,6N,16368.38808,4881.219546,16368.38808,4881.219546
10/10/2015,6S,15836.89706,5807.244454,15836.89706,5807.244454
10/10/2015,CL,339620.2841,25456.4513,339620.2841,25456.4513
10/10/2015,EMD,18509.97875,26928.66312,18509.97875,26928.66312
10/10/2015,ES,1746232.419,20621.92096,1746232.419,20621.92096
10/10/2015,GC,113589.8836,13580.28478,113589.8836,13580.28478
10/10/2015,GE,1000591.377,227.0995616,1000591.377,227.0995616
10/10/2015,GF,7318.849018,7424.626857,7318.849018,7424.626857
10/10/2015,HE,20977.01205,1990.534341,20977.01205,1990.534341
10/10/2015,HG,44157.40408,7065.908901,44157.40408,7065.908901
10/10/2015,HO,44261.54516,106880.1937,44261.54516,106880.1937
10/10/2015,KE,11314.98967,1452.965836,11314.98967,1452.965836
10/10/2015,LE,34232.80356,3839.735181,34232.80356,3839.735181
10/10/2015,NG,106944.7023,3675.128404,106944.7023,3675.128404
10/10/2015,NQ,276287.2643,68306.65865,276287.2643,68306.65865
10/10/2015,PA,3912.989147,64340.7142,3912.989147,64340.7142
10/10/2015,PL,10986.6428,20876.66798,10986.6428,20876.66798
10/10/2015,RB,41324.56335,126827.3208,41324.56335,126827.3208
10/10/2015,SI,36079.67835,4247.267312,36079.67835,4247.267312
10/10/2015,UB,74119.35111,4057.646017,74119.35111,4057.646017
10/10/2015,YM,178841.4045,49190.20147,178841.4045,49190.20147
10/10/2015,ZB,211194.5906,3331.300573,211194.5906,3331.300573
10/10/2015,ZC,158624.5448,868.2086619,158624.5448,868.2086619
10/10/2015,ZF,504605.3833,2210.705467,504605.3833,2210.705467
10/10/2015,ZL,59634.45047,2736.223888,59634.45047,2736.223888
10/10/2015,ZM,49119.77692,2608.296695,49119.77692,2608.296695
10/10/2015,ZN,944513.8684,1828.257782,944513.8684,1828.257782
10/10/2015,ZS,110488.8108,3111.797184,110488.8108,3111.797184
10/10/2015,ZT,215160.8903,161.6572373,215160.8903,161.6572373
10/10/2015,ZW,60166.08669,2116.96581,60166.08669,2116.96581
10/12/2015,6A,76735.90681,7751.998758,76735.90681,7751.998758
10/12/2015,6B,74757.20458,9858.642213,74757.20458,9858.642213
10/12/2015,6C,57020.6958,4306.521773,57020.6958,4306.521773
10/12/2015,6E,199033.5129,12857.715,199033.5129,12857.715
10/12/2015,6J,131884.6002,14005.96987,131884.6002,14005.96987
10/12/2015,6M,34719.73959,2942.745301,34719.73959,2942.745301
10/12/2015,6N,16410.38271,4882.241393,16410.38271,4882.241393
10/12/2015,6S,15784.00914,5775.46647,15784.00914,5775.46647
10/12/2015,CL,341525.7767,25560.55818,341525.7767,25560.55818
10/12/2015,EMD,18480.75224,26610.39515,18480.75224,26610.39515
10/12/2015,ES,1734685.406,20428.71161,1734685.406,20428.71161
10/12/2015,GC,113959.7627,13602.26836,113959.7627,13602.26836
10/12/2015,GE,993275.2664,226.3916215,993275.2664,226.3916215
10/12/2015,GF,6048.21587,5820.179267,6048.21587,5820.179267
10/12/2015,HE,18377.17778,1596.313056,18377.17778,1596.313056
10/12/2015,HG,44802.82282,7155.699017,44802.82282,7155.699017
10/12/2015,HO,44184.16243,106943.1494,44184.16243,106943.1494
10/12/2015,KE,11294.14574,1453.924346,11294.14574,1453.924346
10/12/2015,LE,28621.27392,2993.406118,28621.27392,2993.406118
10/12/2015,NG,106339.8974,3683.499417,106339.8974,3683.499417
10/12/2015,NQ,274250.4718,67626.10633,274250.4718,67626.10633
10/12/2015,PA,3920.514409,65249.50784,3920.514409,65249.50784
10/12/2015,PL,11159.54223,21078.92493,11159.54223,21078.92493
10/12/2015,RB,41131.41621,127458.3738,41131.41621,127458.3738
10/12/2015,SI,36060.63663,4253.180925,36060.63663,4253.180925
10/12/2015,UB,73852.26446,4045.012627,73852.26446,4045.012627
10/12/2015,YM,177103.4022,48710.61823,177103.4022,48710.61823
10/12/2015,ZB,210531.9618,3319.484148,210531.9618,3319.484148
10/12/2015,ZC,158918.5214,867.4192696,158918.5214,867.4192696
10/12/2015,ZF,501624.1396,2203.884258,501624.1396,2203.884258
10/12/2015,ZL,59664.51148,2747.75346,59664.51148,2747.75346
10/12/2015,ZM,49374.75239,2601.078352,49374.75239,2601.078352
10/12/2015,ZN,941616.2252,1822.371768,941616.2252,1822.371768
10/12/2015,ZS,110879.9012,3108.576265,110879.9012,3108.576265
10/12/2015,ZT,213410.6628,160.5504022,213410.6628,160.5504022
10/12/2015,ZW,60000.0899,2122.048155,60000.0899,2122.048155
10/13/2015,6A,76735.90681,7751.998758,77189.71436,7772.628277
10/13/2015,6B,74757.20458,9858.642213,84397.3533,11419.88741
10/13/2015,6C,57020.6958,4306.521773,58889.3539,4368.000924
10/13/2015,6E,199033.5129,12857.715,206018.5127,13325.39267
10/13/2015,6J,131884.6002,14005.96987,132738.0762,14005.96987
10/13/2015,6M,34719.73959,2942.745301,36561.91875,2970.609219
10/13/2015,6N,16410.38271,4882.241393,16792.63667,4924.121266
10/13/2015,6S,15784.00914,5775.46647,16430.77011,5892.050846
10/13/2015,CL,341525.7767,25560.55818,341525.7767,25560.55818
10/13/2015,EMD,18480.75224,26610.39515,18791.18234,26642.14848
10/13/2015,ES,1734685.406,20428.71161,1741286.483,20546.61361
10/13/2015,GC,113959.7627,13602.26836,117927.0982,13910.73946
10/13/2015,GE,993275.2664,226.3916215,1036881.806,232.9173811
10/13/2015,GF,7364.488439,7523.541933,7383.611833,7523.541933
10/13/2015,HE,20878.80159,1979.583555,20884.33594,1979.583555
10/13/2015,HG,44802.82282,7155.699017,47427.65658,7311.307564
10/13/2015,HO,44184.16243,106943.1494,44184.16243,106943.1494
10/13/2015,KE,11294.14574,1453.924346,11424.9483,1458.38524
10/13/2015,LE,34268.85298,3852.523696,34296.38068,3852.523696
10/13/2015,NG,106339.8974,3683.499417,106339.8974,3683.499417
10/13/2015,NQ,274250.4718,67626.10633,275783.4257,67792.3834
10/13/2015,PA,3920.514409,65249.50784,4161.849903,72387.4537
10/13/2015,PL,11159.54223,21078.92493,11827.19996,21439.833
10/13/2015,RB,41131.41621,127458.3738,41131.41621,127458.3738
10/13/2015,SI,36060.63663,4253.180925,38162.35552,4378.744424
10/13/2015,UB,73852.26446,4045.012627,75683.9168,4136.058377
10/13/2015,YM,177103.4022,48710.61823,177884.2643,48923.30288
10/13/2015,ZB,210531.9618,3319.484148,218134.7044,3412.599931
10/13/2015,ZC,158918.5214,867.4192696,162955.6361,873.7142508
10/13/2015,ZF,501624.1396,2203.884258,521307.1128,2281.812153
10/13/2015,ZL,59664.51148,2747.75346,60295.12898,2752.973044
10/13/2015,ZM,49374.75239,2601.078352,50626.25827,2611.089152
10/13/2015,ZN,941616.2252,1822.371768,979880.9229,1868.995444
10/13/2015,ZS,110879.9012,3108.576265,113124.6244,3118.328504
10/13/2015,ZT,213410.6628,160.5504022,219260.902,174.6750221
10/13/2015,ZW,60000.0899,2122.048155,61005.49871,2131.313815
10/14/2015,6A,76320.1917,7675.144205,84084.86995,8392.307856
10/14/2015,6B,73713.24615,9736.364805,91997.025,13472.28737
10/14/2015,6C,56478.5703,4266.363139,60222.30264,4723.955998
10/14/2015,6E,195267.0417,12611.84311,225079.5784,14965.14463
10/14/2015,6J,129703.1672,13723.50725,142011.7663,14692.58656
10/14/2015,6M,34116.89982,2901.549813,38443.9096,3395.436816
10/14/2015,6N,16353.67794,4839.194402,18763.4962,5250.092806
10/14/2015,6S,15575.04565,5681.405887,17415.39174,7045.402471
10/14/2015,CL,341997.9566,25527.03887,341997.9566,25527.03887
10/14/2015,EMD,18205.97479,26161.6314,18205.97479,26837.6654
10/14/2015,ES,1706419.09,20106.3283,1722853.257,20376.50919
10/14/2015,GC,113728.1753,13588.18643,117134.7294,14992.12618
10/14/2015,GE,967279.2667,222.7087612,1213504.865,286.6978518
10/14/2015,GF,7389.046861,7500.761807,8024.437325,7974.651094
10/14/2015,HE,20695.14394,1951.966068,21021.43821,2033.961213
10/14/2015,HG,44447.40062,7114.616164,45240.27287,7228.724506
10/14/2015,HO,44534.19634,106411.6269,44534.19634,106411.6269
10/14/2015,KE,11194.67251,1439.84393,11194.67251,1439.84393
10/14/2015,LE,34163.03645,3822.221853,37603.5428,4118.318657
10/14/2015,NG,105699.2386,3679.349442,105699.2386,3679.349442
10/14/2015,NQ,270078.5305,66621.52542,272607.6467,67708.89051
10/14/2015,PA,3924.389681,67356.13444,4013.662351,71100.6448
10/14/2015,PL,11195.26912,21198.4617,11380.05253,21376.82121
10/14/2015,RB,41121.00696,126763.795,41121.00696,126763.795
10/14/2015,SI,35887.68388,4234.806333,36587.99995,4487.81416
10/14/2015,UB,71895.67267,3954.487553,79006.06159,4466.964834
10/14/2015,YM,173783.4817,47903.06552,175245.9237,48709.82813
10/14/2015,ZB,205001.6474,3246.977929,228549.5883,3742.745396
10/14/2015,ZC,157798.8535,861.6786293,157798.8535,861.6786293
10/14/2015,ZF,487895.9194,2156.393686,568148.7329,2930.84076
10/14/2015,ZL,59301.55348,2751.709363,59301.55348,2751.709363
10/14/2015,ZM,48967.01561,2584.998315,49297.97795,2598.922972
10/14/2015,ZN,915713.6483,1781.564735,1055569.307,2302.589715
10/14/2015,ZS,110250.3543,3089.439321,110250.3543,3089.439321
10/14/2015,ZT,207420.1304,157.4099333,238206.8878,221.0355725
10/14/2015,ZW,59491.82167,2108.801203,59491.82167,2108.801203
10/15/2015,6A,76674.36968,7668.369069,81100.37507,8286.606967
10/15/2015,6B,74127.65241,9743.440143,79431.89465,10686.90885
10/15/2015,6C,56724.18021,4277.646878,65318.69736,4749.225137
10/15/2015,6E,194101.8802,12478.78168,225427.5473,14874.68666
10/15/2015,6J,129172.9147,13537.66414,147629.8149,19201.85253
10/15/2015,6M,34086.60227,2899.650783,38291.15485,3179.971905
10/15/2015,6N,16486.00146,4865.389571,18100.0205,5114.56485
10/15/2015,6S,15563.02069,5634.792857,18140.27369,6554.621649
10/15/2015,CL,344224.7671,25618.13139,408670.3821,29904.85955
10/15/2015,EMD,18246.69721,25808.19752,19301.22057,26041.02991
10/15/2015,ES,1702099.171,19872.4809,1735969.293,19939.81215
10/15/2015,GC,113811.7523,13592.91077,131331.283,15272.77639
10/15/2015,GE,962973.2339,221.8251489,1278925.496,279.5885345
10/15/2015,GF,7353.291979,7495.013485,7873.327449,7534.441478
10/15/2015,HE,20839.1107,1940.953689,22234.21677,2096.208041
10/15/2015,HG,44216.25989,7079.64282,44992.19495,7157.052308
10/15/2015,HO,45006.39946,106425.6383,50549.50932,119667.3917
10/15/2015,KE,11144.56341,1437.869135,11379.12263,1442.594228
10/15/2015,LE,34039.64038,3816.078201,35785.67284,3828.90768
10/15/2015,NG,105862.9831,3657.323434,142894.767,6014.616469
10/15/2015,NQ,269179.3715,65923.56568,275237.3853,66396.46183
10/15/2015,PA,3936.861285,68295.1781,4121.116436,69729.23063
10/15/2015,PL,11198.77131,21115.68539,11868.12852,22376.48549
10/15/2015,RB,41092.03196,126591.5681,49062.16272,148788.0889
10/15/2015,SI,35814.10737,4229.899328,40701.42049,4716.252258
10/15/2015,UB,71629.12094,3927.114865,79672.30882,4510.017432
10/15/2015,YM,172652.988,47310.98281,176201.2623,47516.64804
10/15/2015,ZB,203678.9432,3217.806038,235889.5275,3741.333911
10/15/2015,ZC,157307.4175,854.4344005,162009.817,885.1562721
